NMS: 561242
CMTS: pl-waw18a-br02
Interfejsy: C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7
Data: 24.04.2026, 11:42:03

MAC               IP               Interfejs        Status  dBmV
6412.69e9.d589    10.161.59.131    C2/0/0/UB        1       0.50
ac22.0514.6618    10.204.51.14     C2/0/0/UB        1       0.00
905c.4493.c84f    10.204.37.245    C2/0/0/UB        1       -0.50
1834.afd5.f435    10.204.54.60     C2/0/0/UB        1       0.00
342c.c4ee.4413    10.247.134.202   C2/0/0/UB        1       0.00
3843.7d22.dba4    10.204.46.90     C2/0/0/UB        1       -0.50
b0b3.6935.7123    10.204.43.154    C2/0/0/U2        0       0.00
a0c5.626e.cc3c    10.204.50.222    C2/0/0/U3        0       0.00
a0c5.626a.f004    10.161.61.250    C2/0/0/UB        1       1.00
9839.1030.1a06    10.204.52.20     C2/0/0/UB        1       0.00
602a.d0e2.3a1e    10.204.37.226    C2/0/0/U0        1       0.00
3843.7dad.13b0    10.204.32.106    C2/0/0/U1        0       0.00
602a.d0f7.4abc    10.204.51.43     C2/0/0/U0        1       -0.50
105f.49b3.9b8c    10.204.50.217    C2/0/0/U1        1       1.00
0025.2e65.4cbc    10.204.49.135    C2/0/0/U0        1       -0.50
2ca1.7d7c.4ed3    10.204.51.190    C2/0/0/U2        0       0.00
342c.c464.3534    10.247.132.92    C2/0/0/UB        1       -0.50
b0f5.3071.330c    10.247.141.246   C2/0/0/UB        1       0.00
7085.c6ab.7aa3    10.161.40.52     C2/0/0/U4        0       0.00
2ca1.7d7d.50c3    10.161.63.252    C2/0/0/U1        0       0.00
2ca1.7d06.4db4    10.204.62.169    C2/0/0/UB        1       0.50
d825.22c0.508d    ---              C2/0/0/U4        0       -17.00
54d4.6fe4.1e64    10.204.33.252    C2/0/0/U0        0       0.00
7085.c631.72aa    10.247.132.183   C2/0/0/U1        1       0.00
e882.5b85.54da    10.161.55.235    C2/0/0/U1        0       0.00
342c.c463.49c6    10.204.53.224    C2/0/0/U4        0       0.00
446a.b7fb.a9fc    10.161.54.46     C2/0/0/UB        1       0.00
b0b3.6979.3a2f    10.247.134.221   C2/0/0/UB        1       0.00
2c1d.b8a4.b0d6    10.204.35.167    C2/0/0/U3        0       0.00
2ca1.7d9a.87c3    10.247.137.211   C2/0/0/U1        0       0.00
2ca1.7d98.063b    10.204.58.37     C2/0/0/U2        0       0.00
3843.7d7c.db33    10.204.53.164    C2/0/0/U1        0       0.00
347a.6025.d705    10.204.55.213    C2/0/0/U2        0       0.00
2ca1.7d95.4143    10.161.40.50     C2/0/0/U1        0       0.00
905c.44b6.693f    10.204.43.192    C2/0/0/U5        0       0.00
80f5.03ea.44c6    10.204.48.248    C2/0/0/U2        1       0.50
e882.5b89.9252    10.161.58.54     C2/0/0/U2        0       0.00
3843.7dd3.cd3a    10.247.132.94    C2/0/0/U5        0       0.00
5467.51f5.b35e    10.204.63.197    C2/0/0/U3        0       0.00
a0c5.626f.1b54    10.204.55.133    C2/0/0/U3        0       0.00
84e0.583b.7c3c    10.247.130.93    C2/0/0/U4        0       0.00
7076.306e.85de    10.204.36.155    C2/0/0/U2        0       0.00
5c7b.5cc0.3b25    10.204.51.164    C2/0/0/U3        0       0.00
80f5.03eb.3a8a    10.247.130.134   C2/0/0/U0        0       0.00
fc6f.b7eb.be09    10.247.128.13    C2/0/0/U0        0       0.00
8496.d876.2aa2    10.204.54.135    C2/0/0/U4        1       0.00
6412.69dd.b35b    10.204.44.93     C2/0/0/U2        1       -0.50
54d4.6f04.58f7    10.247.130.32    C2/0/0/U0        1       -0.50
602a.d02d.9bd4    10.247.130.196   C2/0/0/U0        1       0.00
602a.d02d.f69d    10.204.32.44     C2/0/0/U0        1       0.00
24e4.ce37.82dd    10.161.49.188    C2/0/1/UB        1       0.00
24e4.cea6.37fe    10.161.34.109    C2/0/1/UB        1       0.00
24e4.ce37.918c    10.161.55.118    C2/0/1/UB        1       0.00
24e4.cea5.cb38    10.161.63.126    C2/0/1/UB        1       0.00
9839.1030.bd59    10.161.63.178    C2/0/1/UB        1       0.00
1834.aff9.878a    10.247.135.51    C2/0/1/UB        1       -0.50
1834.afa6.215e    10.161.61.58     C2/0/1/UB        1       0.00
1834.afd6.b7da    10.161.48.206    C2/0/1/UB        1       0.00
24e4.ce38.4fc7    10.204.52.116    C2/0/1/UB        1       0.00
1834.afa4.dfce    10.161.50.34     C2/0/1/UB        1       0.00
20b8.2b13.edcf    10.204.42.30     C2/0/1/UB        1       0.00
7c26.34c8.5496    10.161.50.17     C2/0/1/UB        1       -0.50
a0c5.6269.5164    10.161.43.236    C2/0/1/UB        1       0.00
5c7b.5c36.a5c6    10.247.139.247   C2/0/1/UB        1       0.00
606c.63fa.8562    10.247.138.64    C2/0/1/UB        1       0.00
5c7b.5ce6.0380    10.204.36.220    C2/0/1/UB        1       0.00
5c7b.5c22.f1f9    10.204.35.6      C2/0/1/UB        1       0.00
5c7b.5c18.7c35    10.161.37.202    C2/0/1/UB        1       0.00
f834.5a00.4662    10.204.50.8      C2/0/1/UB        1       0.00
b49d.fdb8.a53e    10.247.141.137   C2/0/1/UB        1       0.00
acf8.ccad.e448    10.204.42.107    C2/0/1/UB        1       0.00
e457.40bd.2440    10.204.41.105    C2/0/1/UB        1       0.00
2c1d.b8a2.52f6    10.161.47.20     C2/0/1/UB        1       0.00
2ca1.7d96.380b    10.161.37.91     C2/0/1/UB        1       -0.50
2ca1.7d79.f103    10.161.60.89     C2/0/1/UB        1       0.00
b49d.fdc2.5c37    10.161.47.127    C2/0/1/UB        1       0.00
2ca1.7d8f.accb    10.204.61.70     C2/0/1/UB        1       0.50
44aa.f5d2.572f    10.161.51.0      C2/0/1/UB        1       -0.50
5c7b.5c37.949a    10.204.38.23     C2/0/1/UB        1       0.00
acf8.ccc4.2b54    10.204.40.191    C2/0/1/UB        1       0.00
5c7b.5c38.81b2    10.161.45.97     C2/0/1/UB        1       0.00
e882.5ba6.878d    10.161.36.162    C2/0/1/UB        1       0.00
2ca1.7d95.7dbb    10.161.32.235    C2/0/1/UB        1       0.50
e457.40a1.d8eb    10.204.40.11     C2/0/1/UB        1       0.00
e882.5b1e.2745    10.161.57.134    C2/0/1/UB        1       0.00
e882.5ba4.c8cd    10.161.52.37     C2/0/1/UB        1       0.00
b0f5.3071.4e82    10.247.140.165   C2/0/1/UB        1       0.00
20b8.2b13.e3fe    10.204.59.183    C2/0/1/UB        1       0.00
b49d.fdec.3ada    10.247.139.0     C2/0/1/UB        1       0.00
acf8.ccc1.d63d    10.204.41.3      C2/0/1/UB        1       0.00
cc58.300b.2baa    10.161.59.227    C2/0/1/UB        1       0.00
e457.400f.92e0    10.204.41.199    C2/0/1/UB        1       0.00
44aa.f50c.b2b8    10.161.34.185    C2/0/1/UB        1       0.00
446a.b7fb.915c    10.161.58.11     C2/0/1/UB        1       0.00
44aa.f56b.6eb6    10.161.61.222    C2/0/1/UB        1       0.00
c4eb.3950.b969    10.247.141.48    C2/0/1/UB        1       0.00
5c7b.5ca0.4ad5    10.161.60.213    C2/0/1/UB        1       0.00
3843.7d58.2086    10.204.45.7      C2/0/1/UB        1       0.00
342c.c429.3ac1    10.204.35.164    C2/0/1/UB        1       -0.50
ac22.0514.6f42    10.161.40.215    C2/0/1/UB        1       0.50
c4eb.394f.1267    10.247.137.79    C2/0/1/UB        1       0.00
1cab.c0bf.3910    10.204.42.147    C2/0/1/p         1       0.00
ac22.0537.eb23    10.161.40.255    C2/0/1/UB        1       0.00
ac22.056d.5af4    10.161.44.152    C2/0/1/UB        1       0.00
905c.4439.8b63    10.204.62.200    C2/0/1/UB        1       0.50
ac22.0504.8f4a    10.247.137.55    C2/0/1/UB        1       0.50
5467.511c.dc0f    10.161.40.245    C2/0/1/UB        1       !-1.00
342c.c4b1.1ec6    10.204.59.189    C2/0/1/UB        1       0.00
b4f2.6723.7f84    10.204.59.46     C2/0/1/UB        1       0.00
342c.c4b0.90c1    10.204.47.26     C2/0/1/UB        1       0.50
ac22.0533.0d75    10.204.35.89     C2/0/1/UB        1       -0.50
342c.c4bc.4e19    10.161.49.139    C2/0/1/UB        1       -0.50
ac22.056d.7417    10.204.47.123    C2/0/1/UB        1       0.50
342c.c4bb.c72b    10.204.55.218    C2/0/1/UB        1       0.50
ac22.0596.e9dc    10.247.139.47    C2/0/1/UB        1       0.00
b4f2.6738.b28f    10.204.43.242    C2/0/1/UB        1       !-1.00
5467.51f5.9921    10.247.139.73    C2/0/1/UB        1       0.00
342c.c426.a3e4    10.204.61.169    C2/0/1/UB        1       -0.50
ac22.0544.1247    10.247.139.84    C2/0/1/UB        1       0.00
b4f2.6739.da03    10.161.51.52     C2/0/1/UB        1       !-2.00
905c.4465.b9da    10.204.63.134    C2/0/1/UB        1       0.00
b4f2.6738.dfa7    10.161.51.84     C2/0/1/UB        1       -0.50
3843.7df9.94ed    10.161.57.12     C2/0/1/UB        1       0.50
3843.7d58.bb09    10.247.140.83    C2/0/1/UB        1       -0.50
6802.b8b1.cf98    10.204.44.155    C2/0/1/UB        1       1.00
905c.4438.554c    10.161.62.61     C2/0/1/UB        1       0.00
ac22.053a.2b29    10.204.54.32     C2/0/1/UB        1       -0.50
6802.b8b1.d661    10.161.34.126    C2/0/1/UB        1       0.50
342c.c4e3.9bb8    10.204.48.198    C2/0/1/UB        1       -0.50
905c.44fe.fcee    10.204.35.177    C2/0/1/UB        1       0.00
905c.44c0.1b29    10.204.43.24     C2/0/1/UB        1       -0.50
ac22.053a.2c55    10.161.48.177    C2/0/1/UB        1       0.00
6802.b8ce.a4e6    10.204.44.240    C2/0/1/UB        1       0.50
3843.7dd5.d338    10.247.134.9     C2/0/1/UB        1       -0.50
3843.7d7d.cc17    10.204.58.217    C2/0/1/UB        1       1.00
b4f2.6730.3e8b    10.161.50.42     C2/0/1/UB        1       0.00
ac22.0568.e016    10.204.59.67     C2/0/1/UB        1       -0.50
342c.c4e3.ad4c    10.204.32.67     C2/0/1/UB        1       0.00
5467.5134.4e04    10.161.34.208    C2/0/1/UB        1       0.50
342c.c4b0.925f    10.247.134.82    C2/0/1/UB        1       -0.50
905c.4468.305e    10.247.138.54    C2/0/1/UB        1       0.00
342c.c4b1.abf0    10.247.138.128   C2/0/1/UB        1       0.00
3843.7d7a.cbb4    10.204.52.2      C2/0/1/UB        1       0.00
5467.518d.ec50    10.161.41.237    C2/0/1/UB        1       0.00
6802.b880.e7ee    10.204.54.100    C2/0/1/UB        1       0.00
905c.4464.bc2d    10.204.58.212    C2/0/1/UB        1       !-2.00
905c.4438.a0d6    10.161.41.184    C2/0/1/UB        1       1.00
342c.c4bc.3ebf    10.161.48.198    C2/0/1/UB        1       0.00
446a.b7fc.420c    10.161.61.174    C2/0/1/UB        1       -1.00
b49d.fdec.39ae    10.161.32.28     C2/0/1/U3        0       0.00
0090.50d2.0800    10.255.234.223   C2/0/1/U1        1       0.50
24e4.ce8e.1aaf    10.161.37.187    C2/0/1/U5        0       0.00
e882.5b1f.ce15    10.204.58.229    C2/0/1/UB        1       -0.50
5467.51af.4fce    10.204.41.39     C2/0/1/UB        1       -1.00
c4eb.394f.437c    10.204.50.199    C2/0/1/UB        1       0.00
8c04.ff2e.e11a    10.204.43.72     C2/0/1/UB        1       -0.50
2c1d.b8a7.38de    10.204.41.239    C2/0/1/UB        1       1.00
44aa.f50d.7cd8    10.161.53.252    C2/0/1/UB        1       0.00
8496.d87a.957b    10.204.42.210    C2/0/1/U5        0       0.00
fc6f.b716.af45    10.204.38.139    C2/0/1/U0        0       0.00
7085.c631.23ae    ---              C2/0/1/U0        0       0.00
6412.69dc.b515    10.247.131.161   C2/0/1/U0        1       0.00
1834.aff9.b2be    10.161.63.110    C2/0/2/UB        1       0.00
9839.106d.13e0    10.247.137.104   C2/0/2/UB        1       0.00
9839.1046.b03c    10.161.40.149    C2/0/2/UB        1       0.00
9839.1030.aa89    10.161.56.58     C2/0/2/UB        1       0.00
24e4.ce37.b6ca    10.161.40.135    C2/0/2/UB        1       0.00
24e4.ce54.9eab    10.204.58.145    C2/0/2/UB        1       0.00
9839.102f.d91c    10.161.42.131    C2/0/2/UB        1       0.00
24e4.ce8e.3be1    10.161.44.67     C2/0/2/UB        1       0.00
24e4.ce37.b5dc    10.161.43.121    C2/0/2/UB        1       0.00
9839.1047.556b    10.161.39.65     C2/0/2/UB        1       0.00
24e4.cea6.88ee    10.161.61.112    C2/0/2/UB        1       0.00
9839.1047.568a    10.161.62.70     C2/0/2/UB        1       0.00
1834.afdc.48dc    10.161.42.237    C2/0/2/UB        1       0.00
1834.afa4.8c92    10.161.36.13     C2/0/2/UB        1       0.00
9839.106c.9944    10.247.137.157   C2/0/2/UB        1       0.00
9839.1030.bc72    10.204.60.169    C2/0/2/UB        1       0.00
1834.afd6.4716    10.204.52.18     C2/0/2/UB        1       0.00
1834.afdc.26d1    10.161.56.223    C2/0/2/UB        1       0.00
e882.5b88.436a    10.204.50.14     C2/0/2/UB        1       0.50
c4eb.3950.21ed    10.204.50.204    C2/0/2/UB        1       0.00
cc58.300a.f16c    10.204.52.207    C2/0/2/UB        1       0.00
446a.b7fb.50fc    10.161.51.174    C2/0/2/UB        1       -0.50
44aa.f50a.b5f0    10.161.39.51     C2/0/2/UB        1       0.50
2ca1.7d02.5c3c    10.161.61.230    C2/0/2/UB        1       -0.50
6412.69bb.d568    10.161.62.69     C2/0/2/UB        1       0.00
e882.5ba2.1c0d    10.161.56.203    C2/0/2/UB        1       0.00
84e0.5882.48d1    10.161.34.244    C2/0/2/UB        1       0.00
2ca1.7d06.ccac    10.161.51.55     C2/0/2/UB        1       0.50
2c1d.b8a5.5506    10.161.38.144    C2/0/2/UB        1       -0.50
b49d.fdc3.86c3    10.204.59.73     C2/0/2/UB        1       0.00
0036.76b3.f77c    10.161.63.239    C2/0/2/UB        1       0.00
b49d.fdc2.9d5f    10.161.44.69     C2/0/2/UB        1       0.00
5c7b.5cbf.dc81    10.161.41.9      C2/0/2/UB        1       0.00
44aa.f50c.2648    10.161.47.66     C2/0/2/UB        1       0.00
a0c5.6271.8dbc    10.161.42.29     C2/0/2/UB        1       0.50
e882.5b1c.5e15    10.204.50.137    C2/0/2/UB        1       0.50
2ca1.7d81.f0e3    10.161.40.165    C2/0/2/UB        1       0.00
80f5.036f.adb3    10.161.39.135    C2/0/2/UB        1       1.00
f834.5a00.4874    10.161.36.143    C2/0/2/UB        1       0.00
5c7b.5c45.e19c    10.204.60.98     C2/0/2/UB        1       0.00
a0c5.6278.7b74    10.161.33.124    C2/0/2/UB        1       -1.00
2ca1.7d81.babb    10.161.63.39     C2/0/2/UB        1       -0.50
2ca1.7d96.9a03    10.247.136.192   C2/0/2/UB        1       -0.50
b49d.fdc1.2743    10.161.53.54     C2/0/2/UB        1       0.00
e457.40fb.b7ea    10.204.41.114    C2/0/2/UB        1       0.00
2ca1.7d79.cb7b    10.161.33.117    C2/0/2/UB        1       0.00
2cec.f706.4554    10.161.63.122    C2/0/2/UB        1       0.00
5c7b.5c24.1b65    10.161.63.177    C2/0/2/UB        1       0.00
f834.5a76.0076    10.204.61.233    C2/0/2/UB        1       0.00
b0b3.6936.1b9f    10.204.40.195    C2/0/2/UB        1       0.00
2ca1.7d92.3983    10.161.42.102    C2/0/2/UB        1       0.50
5c7b.5c36.b48a    10.204.55.183    C2/0/2/UB        1       0.00
44aa.f5ce.7997    10.161.44.42     C2/0/2/UB        1       0.00
e882.5b86.9ec2    10.161.62.76     C2/0/2/UB        1       0.00
5c7b.5c46.2900    10.161.37.127    C2/0/2/UB        1       0.00
e457.40bc.e9b2    10.204.42.96     C2/0/2/UB        1       0.00
e457.4033.095d    10.204.41.205    C2/0/2/UB        1       0.00
b49d.fdc1.ac6f    10.161.42.175    C2/0/2/UB        1       0.00
5c7b.5c44.71a4    10.204.32.160    C2/0/2/U0        0       0.00
206a.9423.4c00    10.161.47.54     C2/0/2/UB        1       0.00
e457.40a3.5c75    10.204.43.135    C2/0/2/UB        1       0.00
a0c5.6267.25d4    10.161.38.57     C2/0/2/UB        1       -0.50
e457.40fb.2c3f    10.204.56.206    C2/0/2/UB        1       0.00
b0b3.6935.776b    10.204.42.67     C2/0/2/UB        1       0.00
5c7b.5c39.451e    10.204.51.34     C2/0/2/UB        1       0.00
2c1d.b8a3.8026    10.161.52.11     C2/0/2/UB        1       -0.50
5c7b.5c46.fd7c    10.161.42.51     C2/0/2/UB        1       0.00
acf8.ccc1.cf3a    10.204.42.221    C2/0/2/UB        1       0.00
5c7b.5c46.9044    10.204.61.250    C2/0/2/UB        1       0.00
b0b3.6979.2f1f    10.161.38.97     C2/0/2/UB        1       0.00
5c7b.5ce5.c720    10.161.60.191    C2/0/2/UB        1       0.00
b0b3.6936.1df7    10.161.36.118    C2/0/2/UB        1       -0.50
5c7b.5cc0.4f29    10.204.32.24     C2/0/2/UB        1       0.00
44aa.f50b.3898    10.204.51.78     C2/0/2/UB        1       0.50
206a.9427.9530    10.169.31.179    C2/0/2/UB        1       0.00
80f5.03ff.57d0    10.161.59.61     C2/0/2/UB        1       0.00
a0c5.626c.c794    10.161.61.98     C2/0/2/UB        1       0.00
a0c5.626d.cbec    10.161.51.156    C2/0/2/UB        1       0.50
e457.400e.3bb6    10.204.53.223    C2/0/2/UB        1       0.00
e457.40da.2860    10.204.44.77     C2/0/2/UB        1       0.00
5c7b.5c44.7318    10.247.139.134   C2/0/2/UB        1       0.00
e882.5b88.e982    10.161.56.61     C2/0/2/UB        1       -1.00
2cec.f703.0ce4    10.247.140.13    C2/0/2/UB        1       0.00
a0c5.6275.135c    10.161.62.151    C2/0/2/UB        1       !-2.00
e457.40f6.d905    10.161.37.129    C2/0/2/UB        1       0.00
2ca1.7d97.6503    10.204.59.129    C2/0/2/UB        1       0.00
206a.9423.b350    10.204.33.220    C2/0/2/UB        1       0.00
2cec.f704.8c3c    10.204.40.116    C2/0/2/UB        1       0.00
446a.b7f9.0f2c    10.161.57.8      C2/0/2/UB        1       1.00
2ca1.7d05.acd4    10.161.49.218    C2/0/2/UB        1       0.00
e882.5ba1.48d5    10.161.56.218    C2/0/2/UB        1       0.00
8c04.ffe2.f43c    10.161.58.218    C2/0/2/UB        1       -0.50
2ca1.7d79.977b    10.161.52.72     C2/0/2/UB        1       -1.00
c4eb.394f.4e81    10.204.50.247    C2/0/2/UB        1       0.00
64fd.9659.648b    10.204.39.158    C2/0/2/UB        1       0.00
e882.5ba6.1645    10.161.54.26     C2/0/2/UB        1       0.00
2ca1.7d79.fccb    10.161.49.212    C2/0/2/UB        1       -0.50
c4eb.42da.c6fb    10.247.136.6     C2/0/2/UB        1       0.00
4432.c878.d75f    10.161.43.126    C2/0/2/UB        1       0.00
2cec.f706.01b0    10.161.62.170    C2/0/2/UB        1       0.00
acf8.ccac.3d28    10.204.40.119    C2/0/2/UB        1       0.00
2ca1.7d96.655b    10.161.45.28     C2/0/2/UB        1       -1.00
f834.5a76.298c    10.161.48.76     C2/0/2/UB        1       0.00
5cfa.25a0.446e    10.204.51.162    C2/0/2/UB        1       -0.50
b49d.fdc0.b5df    10.247.135.118   C2/0/2/UB        1       0.00
c4eb.394f.5d14    10.204.50.221    C2/0/2/UB        1       0.00
6412.69e9.ceb9    10.161.44.194    C2/0/2/UB        1       0.50
44aa.f56a.ac9e    10.161.41.208    C2/0/2/UB        1       1.00
5c7b.5cc0.e8c5    10.161.60.103    C2/0/2/UB        1       0.00
d42c.0fd0.1e36    10.161.40.125    C2/0/2/UB        1       0.50
e457.40f6.dd33    10.161.37.124    C2/0/2/UB        1       0.00
6802.b8ce.0cd3    10.161.61.195    C2/0/2/UB        1       -1.00
342c.c442.d886    10.161.45.179    C2/0/2/UB        1       1.00
6802.b87f.e57c    10.204.35.227    C2/0/2/UB        1       0.00
ac20.2e9e.be40    10.169.31.187    C2/0/2/UB        1       -0.50
647c.3447.daf6    10.204.62.228    C2/0/2/UB        1       -0.50
905c.4443.1875    10.204.35.25     C2/0/2/UB        1       0.00
5467.51f8.2b41    10.204.39.68     C2/0/2/UB        1       0.00
b4f2.671a.d5be    10.161.33.212    C2/0/2/UB        1       0.00
905c.44fe.d6e7    10.204.57.8      C2/0/2/UB        1       0.00
f0f2.49dd.f470    10.204.40.170    C2/0/2/UB        1       -0.50
a84e.3fb5.af20    10.169.31.63     C2/0/2/UB        1       0.00
342c.c4e3.6bb2    10.204.46.44     C2/0/2/UB        1       -0.50
905c.44b8.596e    10.161.60.74     C2/0/2/UB        1       !-2.00
342c.c4bc.8e9c    10.247.134.80    C2/0/2/UB        1       0.00
3843.7dd1.a40e    10.247.136.188   C2/0/2/UB        1       0.00
342c.c4b1.5214    10.204.44.121    C2/0/2/UB        1       -0.50
3843.7d05.1861    10.204.57.244    C2/0/2/UB        1       -0.50
3843.7d7f.91f8    10.204.36.158    C2/0/2/UB        1       -0.50
6802.b8b1.d487    10.204.46.5      C2/0/2/UB        1       -0.50
905c.4493.c26d    10.204.58.2      C2/0/2/p         1       0.00
b4f2.670f.4aa2    10.204.46.13     C2/0/2/UB        1       -0.50
ac22.0541.aeb9    10.204.60.49     C2/0/2/UB        1       -0.50
342c.c4a4.5f75    10.204.38.244    C2/0/2/UB        1       -0.50
ac22.053a.4cc8    10.247.139.23    C2/0/2/UB        1       0.00
ac22.056c.aff7    10.204.60.158    C2/0/2/UB        1       -0.50
5467.51a9.2dff    10.204.36.228    C2/0/2/UB        1       -0.50
342c.c4bc.ff8b    10.204.56.76     C2/0/2/UB        1       0.50
b4f2.6739.b591    10.161.34.3      C2/0/2/UB        1       -0.50
ac22.053d.831c    10.247.138.43    C2/0/2/UB        1       0.50
905c.4465.9337    10.204.60.52     C2/0/2/UB        1       0.00
3843.7ddc.d646    10.204.44.249    C2/0/2/UB        1       -0.50
ac22.050d.b755    10.161.58.51     C2/0/2/U4        0       0.00
342c.c47b.faeb    10.204.58.122    C2/0/2/UB        1       0.00
905c.4437.a7c7    10.204.48.254    C2/0/2/UB        1       0.00
905c.44b9.dc08    10.161.60.85     C2/0/2/UB        1       -0.50
342c.c4bc.b07d    10.204.45.234    C2/0/2/UB        1       -0.50
342c.c4b0.a702    10.204.33.230    C2/0/2/UB        1       -0.50
